timestamp,event_name,zone,zone_capacity,tickets_sold,live_count,avg_entry_rate,weather,artist_popularity,day_of_week,time_to_show_mins,predicted_count,congestion_level
2025-02-11 02:03,PPop Live,West Block,4000,3500,507,40,rainy,10,Saturday,0,603,0
2025-02-11 02:04,PPop Live,Fan Zone Left,2500,2400,2364,47,cloudy,8,Monday,0,2397,3
2025-02-11 02:05,PPop Live,West Block,4000,3500,577,28,rainy,8,Friday,0,636,0
2025-02-11 02:06,PPop Live,VIP Tables,200,180,38,24,clear,8,Saturday,0,189,3
2025-02-11 02:07,PPop Live,Fan Zone Right,2500,2400,1324,36,cloudy,7,Monday,0,1415,1
2025-02-11 02:08,PPop Live,VIP Tables,200,180,50,58,cloudy,7,Sunday,0,109,1
2025-02-11 02:09,PPop Live,Level 1,7000,6800,1190,59,clear,7,Sunday,0,1224,0
2025-02-11 02:10,PPop Live,HSBC Starstruck Pit,800,800,199,99,rainy,7,Tuesday,0,242,0
2025-02-11 02:11,PPop Live,HSBC Starstruck Pit,800,800,562,71,clear,7,Saturday,0,713,2
2025-02-11 02:12,PPop Live,VIP,1500,1500,1241,32,rainy,7,Monday,0,1422,3
2025-02-11 02:13,PPop Live,Terrace A,2000,1800,536,39,cloudy,8,Friday,0,631,0
2025-02-11 02:14,PPop Live,East Block,4000,3600,2437,46,clear,10,Wednesday,0,2528,1
2025-02-11 02:15,PPop Live,VIP Tables,200,180,114,54,rainy,8,Wednesday,0,200,3
2025-02-11 02:16,PPop Live,VIP,1500,1500,150,68,cloudy,7,Tuesday,0,263,0
2025-02-11 02:17,PPop Live,West Block,4000,3500,2559,36,clear,8,Saturday,0,2685,1
2025-02-11 02:18,PPop Live,Level 2,8000,7200,4074,50,rainy,8,Tuesday,0,4262,1
2025-02-11 02:19,PPop Live,HSBC Starstruck Pit,800,800,618,69,rainy,8,Tuesday,0,777,3
2025-02-11 02:20,PPop Live,HSBC Starstruck Pit,800,800,294,57,clear,10,Friday,0,491,1
2025-02-11 02:21,PPop Live,HSBC Starstruck Pit,800,800,491,77,cloudy,7,Friday,0,527,1
2025-02-11 02:22,PPop Live,Terrace A,2000,1800,1120,39,rainy,8,Sunday,0,1282,1
2025-02-11 02:23,PPop Live,Level 3,9000,7900,6446,43,rainy,9,Sunday,0,6613,2
2025-02-11 02:24,PPop Live,Terrace A,2000,1800,426,26,clear,8,Sunday,0,504,0
2025-02-11 02:25,PPop Live,Level 3,9000,7900,5591,66,clear,8,Monday,0,5719,1
2025-02-11 02:26,PPop Live,Level 1,7000,6800,5366,26,clear,9,Friday,0,5399,2
2025-02-11 02:27,PPop Live,Level 2,8000,7200,6669,67,cloudy,9,Saturday,0,6772,2
2025-02-11 02:28,PPop Live,VIP Tables,200,180,162,73,clear,9,Thursday,0,200,3
2025-02-11 02:29,PPop Live,Terrace A,2000,1800,1416,57,cloudy,9,Monday,0,1572,2
2025-02-11 02:30,PPop Live,Terrace B,2000,1800,891,55,clear,7,Thursday,0,983,1
2025-02-11 02:31,PPop Live,Fan Zone Left,2500,2400,1294,57,clear,7,Thursday,0,1485,1
2025-02-11 02:32,PPop Live,East Block,4000,3600,2194,90,clear,10,Friday,0,2268,1
2025-02-11 02:33,PPop Live,Terrace A,2000,1800,876,71,clear,8,Thursday,0,1015,1
2025-02-11 02:34,PPop Live,HSBC Starstruck Pit,800,800,440,49,cloudy,9,Wednesday,0,524,1
2025-02-11 02:35,PPop Live,Level 2,8000,7200,6070,63,clear,10,Wednesday,0,6174,2
2025-02-11 02:36,PPop Live,Terrace B,2000,1800,1345,55,clear,9,Friday,0,1466,2
2025-02-11 02:37,PPop Live,Fan Zone Right,2500,2400,1660,32,rainy,9,Friday,0,1766,2
2025-02-11 02:38,PPop Live,VIP,1500,1500,209,51,rainy,7,Saturday,0,282,0
2025-02-11 02:39,PPop Live,VIP Tables,200,180,94,5,clear,10,Tuesday,0,181,3
2025-02-11 02:40,PPop Live,VIP Tables,200,180,53,48,clear,9,Tuesday,0,200,3
2025-02-11 02:41,PPop Live,HSBC Starstruck Pit,800,800,797,56,clear,10,Thursday,0,800,3
2025-02-11 02:42,PPop Live,East Block 1,3000,2900,1182,30,cloudy,7,Tuesday,0,1239,1
2025-02-11 02:43,PPop Live,West Block,4000,3500,2842,52,clear,7,Tuesday,0,2931,2
2025-02-11 02:44,PPop Live,VIP Tables,200,180,139,33,clear,9,Saturday,0,200,3
2025-02-11 02:45,PPop Live,Fan Zone Left,2500,2400,915,61,clear,9,Tuesday,0,1037,1
2025-02-11 02:46,PPop Live,West Block,4000,3500,2093,18,rainy,7,Thursday,0,2124,1
2025-02-11 02:47,PPop Live,West Block,4000,3500,46,41,clear,7,Thursday,0,117,0
2025-02-11 02:48,PPop Live,Level 2,8000,7200,4380,51,rainy,8,Sunday,0,4488,1
2025-02-11 02:49,PPop Live,Terrace A,2000,1800,920,35,cloudy,10,Monday,0,1091,1
2025-02-11 02:50,PPop Live,Terrace A,2000,1800,1012,38,rainy,10,Saturday,0,1045,1
2025-02-11 02:51,PPop Live,Terrace A,2000,1800,1611,38,rainy,8,Monday,0,1687,2
2025-02-11 02:52,PPop Live,East Block,4000,3600,2706,30,rainy,8,Wednesday,0,2859,2
2025-02-11 02:53,PPop Live,Level 3,9000,7900,2205,37,rainy,9,Monday,0,2398,0
2025-02-11 02:54,PPop Live,Fan Zone Left,2500,2400,1474,41,cloudy,8,Wednesday,0,1615,1
2025-02-11 02:55,PPop Live,Terrace B,2000,1800,1171,30,rainy,9,Wednesday,0,1337,1
2025-02-11 02:56,PPop Live,Level 2,8000,7200,1473,76,cloudy,8,Thursday,0,1523,0
2025-02-11 02:57,PPop Live,West Block,4000,3500,716,84,rainy,10,Wednesday,0,894,0
2025-02-11 02:58,PPop Live,VIP,1500,1500,1052,13,rainy,10,Friday,0,1113,2
2025-02-11 02:59,PPop Live,Level 1,7000,6800,3746,45,rainy,9,Friday,0,3930,1
2025-02-11 03:00,PPop Live,VIP Tables,200,180,49,31,clear,8,Tuesday,0,169,2
2025-02-11 03:01,PPop Live,Fan Zone Right,2500,2400,572,53,cloudy,10,Friday,0,631,0
2025-02-11 03:02,PPop Live,VIP Tables,200,180,176,77,clear,9,Thursday,0,200,3
2025-02-11 03:03,PPop Live,West Block 1,3000,2900,366,38,cloudy,7,Sunday,0,421,0
2025-02-11 03:04,PPop Live,HSBC Starstruck Pit,800,800,13,49,clear,7,Wednesday,0,37,0
2025-02-11 03:05,PPop Live,East Block,4000,3600,296,51,clear,9,Thursday,0,474,0
2025-02-11 03:06,PPop Live,Level 2,8000,7200,2039,60,cloudy,9,Friday,0,2236,0
2025-02-11 03:07,PPop Live,East Block,4000,3600,2878,50,clear,7,Tuesday,0,3059,2
2025-02-11 03:08,PPop Live,Fan Zone Right,2500,2400,2106,57,cloudy,7,Thursday,0,2285,3
2025-02-11 03:09,PPop Live,VIP Tables,200,180,27,46,clear,8,Thursday,0,200,3
2025-02-11 03:10,PPop Live,VIP Tables,200,180,74,57,rainy,7,Saturday,0,200,3
2025-02-11 03:11,PPop Live,Terrace A,2000,1800,1388,10,cloudy,9,Friday,0,1473,2
2025-02-11 03:12,PPop Live,East Block,4000,3600,3228,65,clear,10,Saturday,0,3324,2
2025-02-11 03:13,PPop Live,East Block 1,3000,2900,229,46,rainy,9,Friday,0,291,0
2025-02-11 03:14,PPop Live,Terrace A,2000,1800,1025,57,cloudy,10,Monday,0,1111,1
2025-02-11 03:15,PPop Live,East Block 1,3000,2900,1730,50,cloudy,7,Saturday,0,1824,1
2025-02-11 03:16,PPop Live,Fan Zone Right,2500,2400,0,20,rainy,9,Tuesday,0,128,0
2025-02-11 03:17,PPop Live,West Block 1,3000,2900,2676,32,clear,10,Monday,0,2723,3
2025-02-11 03:18,PPop Live,VIP Tables,200,180,27,41,cloudy,7,Wednesday,0,133,1
2025-02-11 03:19,PPop Live,Level 1,7000,6800,29,45,cloudy,7,Friday,0,99,0
2025-02-11 03:20,PPop Live,East Block,4000,3600,663,56,clear,8,Monday,0,833,0
2025-02-11 03:21,PPop Live,Terrace B,2000,1800,402,76,clear,9,Friday,0,571,0
2025-02-11 03:22,PPop Live,Terrace A,2000,1800,826,18,clear,9,Tuesday,0,1012,1
2025-02-11 03:23,PPop Live,Level 2,8000,7200,4666,11,cloudy,7,Wednesday,0,4815,1
2025-02-11 03:24,PPop Live,Level 1,7000,6800,2502,41,cloudy,9,Wednesday,0,2693,0
2025-02-11 03:25,PPop Live,Fan Zone Left,2500,2400,1340,85,rainy,8,Saturday,0,1420,1
2025-02-11 03:26,PPop Live,West Block,4000,3500,3145,76,cloudy,8,Friday,0,3202,2
2025-02-11 03:27,PPop Live,Terrace A,2000,1800,811,46,rainy,8,Saturday,0,842,1
2025-02-11 03:28,PPop Live,Terrace A,2000,1800,653,63,clear,9,Friday,0,679,0
2025-02-11 03:29,PPop Live,Terrace A,2000,1800,557,23,cloudy,7,Tuesday,0,619,0
2025-02-11 03:30,PPop Live,HSBC Starstruck Pit,800,800,277,30,clear,9,Monday,0,442,1
2025-02-11 03:31,PPop Live,Level 3,9000,7900,531,48,cloudy,8,Wednesday,0,727,0
2025-02-11 03:32,PPop Live,Terrace A,2000,1800,982,38,cloudy,10,Thursday,0,1005,1
2025-02-11 03:33,PPop Live,East Block 1,3000,2900,1579,50,clear,9,Thursday,0,1692,1
2025-02-11 03:34,PPop Live,West Block 1,3000,2900,2658,60,rainy,10,Monday,0,2812,3
2025-02-11 03:35,PPop Live,West Block,4000,3500,759,39,rainy,7,Sunday,0,947,0
2025-02-11 03:36,PPop Live,Level 2,8000,7200,656,48,cloudy,9,Saturday,0,747,0
2025-02-11 03:37,PPop Live,Level 2,8000,7200,6678,37,rainy,10,Saturday,0,6761,2
2025-02-11 03:38,PPop Live,East Block 1,3000,2900,1485,89,rainy,8,Saturday,0,1570,1
2025-02-11 03:39,PPop Live,West Block 1,3000,2900,1340,35,cloudy,9,Tuesday,0,1539,1
2025-02-11 03:40,PPop Live,Fan Zone Right,2500,2400,461,47,clear,10,Saturday,0,524,0
2025-02-11 03:41,PPop Live,Level 2,8000,7200,5861,20,cloudy,10,Sunday,0,6020,2
2025-02-11 03:42,PPop Live,Level 2,8000,7200,6535,84,cloudy,9,Friday,0,6641,2
2025-02-11 03:43,PPop Live,West Block,4000,3500,2601,71,clear,8,Saturday,0,2767,1
2025-02-11 03:44,PPop Live,Level 3,9000,7900,6890,61,rainy,8,Friday,0,6997,2
2025-02-11 03:45,PPop Live,VIP Tables,200,180,60,67,cloudy,7,Monday,0,149,2
2025-02-11 03:46,PPop Live,VIP,1500,1500,1434,35,clear,7,Saturday,0,1500,3
2025-02-11 03:47,PPop Live,Level 1,7000,6800,2869,42,clear,10,Thursday,0,2903,1
2025-02-11 03:48,PPop Live,Level 3,9000,7900,7252,60,cloudy,8,Friday,0,7379,2
2025-02-11 03:49,PPop Live,East Block,4000,3600,456,26,rainy,9,Saturday,0,482,0
2025-02-11 03:50,PPop Live,Fan Zone Right,2500,2400,742,59,cloudy,10,Sunday,0,863,0
2025-02-11 03:51,PPop Live,Level 3,9000,7900,1281,94,clear,10,Saturday,0,1321,0
2025-02-11 03:52,PPop Live,Terrace A,2000,1800,317,77,rainy,7,Sunday,0,372,0
2025-02-11 03:53,PPop Live,VIP,1500,1500,1237,117,cloudy,9,Tuesday,0,1291,2
2025-02-11 03:54,PPop Live,Level 2,8000,7200,4394,65,clear,8,Saturday,0,4417,1
2025-02-11 03:55,PPop Live,East Block 1,3000,2900,79,51,clear,10,Saturday,0,141,0
2025-02-11 03:56,PPop Live,VIP Tables,200,180,172,45,clear,8,Monday,0,200,3
2025-02-11 03:57,PPop Live,Level 3,9000,7900,573,34,rainy,9,Wednesday,0,748,0
2025-02-11 03:58,PPop Live,East Block,4000,3600,1952,88,rainy,10,Wednesday,0,1976,1
2025-02-11 03:59,PPop Live,Level 2,8000,7200,6936,23,cloudy,10,Friday,0,6980,2
2025-02-11 04:00,PPop Live,Level 2,8000,7200,3720,44,rainy,10,Tuesday,0,3742,1
2025-02-11 04:01,PPop Live,West Block 1,3000,2900,2676,26,clear,7,Monday,0,2774,3
2025-02-11 04:02,PPop Live,Level 3,9000,7900,3713,54,rainy,7,Monday,0,3877,1
2025-02-11 04:03,PPop Live,Level 2,8000,7200,6139,25,clear,8,Thursday,0,6282,2
2025-02-11 04:04,PPop Live,Level 1,7000,6800,72,64,cloudy,8,Wednesday,0,219,0
2025-02-11 04:05,PPop Live,Terrace A,2000,1800,619,54,rainy,9,Friday,0,773,0
2025-02-11 04:06,PPop Live,VIP Tables,200,180,58,64,cloudy,8,Tuesday,0,160,2
2025-02-11 04:07,PPop Live,Level 1,7000,6800,778,60,clear,10,Saturday,0,825,0
2025-02-11 04:08,PPop Live,Terrace B,2000,1800,813,87,cloudy,9,Wednesday,0,961,1
2025-02-11 04:09,PPop Live,Terrace A,2000,1800,1468,33,cloudy,10,Sunday,0,1580,2
2025-02-11 04:10,PPop Live,East Block,4000,3600,1408,61,rainy,8,Thursday,0,1522,0
2025-02-11 04:11,PPop Live,Level 3,9000,7900,2741,82,cloudy,8,Saturday,0,2871,0
2025-02-11 04:12,PPop Live,West Block 1,3000,2900,2662,54,rainy,8,Wednesday,0,2792,3
2025-02-11 04:13,PPop Live,West Block 1,3000,2900,1879,66,clear,7,Wednesday,0,2009,1
2025-02-11 04:14,PPop Live,Terrace B,2000,1800,709,40,cloudy,7,Saturday,0,771,0
2025-02-11 04:15,PPop Live,VIP,1500,1500,619,32,clear,10,Monday,0,697,1
2025-02-11 04:16,PPop Live,Level 1,7000,6800,985,71,clear,7,Thursday,0,1117,0
2025-02-11 04:17,PPop Live,Terrace A,2000,1800,248,57,clear,7,Friday,0,332,0
2025-02-11 04:18,PPop Live,Terrace B,2000,1800,173,44,rainy,10,Wednesday,0,320,0
2025-02-11 04:19,PPop Live,Terrace B,2000,1800,201,63,clear,7,Thursday,0,275,0
2025-02-11 04:20,PPop Live,West Block,4000,3500,3086,52,rainy,8,Wednesday,0,3198,2
2025-02-11 04:21,PPop Live,Level 2,8000,7200,560,39,clear,8,Thursday,0,757,0
2025-02-11 04:22,PPop Live,Level 3,9000,7900,5541,30,rainy,10,Tuesday,0,5712,1
2025-02-11 04:23,PPop Live,West Block,4000,3500,2504,33,clear,8,Saturday,0,2583,1
2025-02-11 04:24,PPop Live,East Block 1,3000,2900,2082,46,cloudy,8,Thursday,0,2127,2
2025-02-11 04:25,PPop Live,West Block 1,3000,2900,1327,78,rainy,7,Sunday,0,1454,1
2025-02-11 04:26,PPop Live,Terrace A,2000,1800,1556,40,cloudy,9,Tuesday,0,1576,2
2025-02-11 04:27,PPop Live,VIP Tables,200,180,119,53,cloudy,7,Saturday,0,200,3
2025-02-11 04:28,PPop Live,Fan Zone Right,2500,2400,1694,21,clear,9,Friday,0,1797,2
2025-02-11 04:29,PPop Live,Level 3,9000,7900,7417,81,rainy,9,Sunday,0,7610,2
2025-02-11 04:30,PPop Live,East Block 1,3000,2900,2788,27,clear,9,Monday,0,2850,3
2025-02-11 04:31,PPop Live,Level 3,9000,7900,5078,62,cloudy,9,Sunday,0,5261,1
2025-02-11 04:32,PPop Live,HSBC Starstruck Pit,800,800,511,59,clear,8,Thursday,0,537,1
2025-02-11 04:33,PPop Live,VIP Tables,200,180,62,61,rainy,9,Thursday,0,200,3
2025-02-11 04:34,PPop Live,West Block,4000,3500,27,55,clear,9,Sunday,0,74,0
2025-02-11 04:35,PPop Live,Terrace A,2000,1800,693,77,cloudy,7,Friday,0,802,1
2025-02-11 04:36,PPop Live,Terrace A,2000,1800,647,38,rainy,7,Saturday,0,824,1
2025-02-11 04:37,PPop Live,East Block,4000,3600,3401,74,rainy,7,Monday,0,3447,2
2025-02-11 04:38,PPop Live,Level 3,9000,7900,861,47,rainy,9,Tuesday,0,985,0
2025-02-11 04:39,PPop Live,West Block,4000,3500,2171,59,cloudy,7,Saturday,0,2363,1
2025-02-11 04:40,PPop Live,VIP Tables,200,180,105,28,rainy,7,Monday,0,200,3
2025-02-11 04:41,PPop Live,Fan Zone Right,2500,2400,922,70,cloudy,8,Saturday,0,1090,1
2025-02-11 04:42,PPop Live,HSBC Starstruck Pit,800,800,538,92,rainy,8,Monday,0,698,2
2025-02-11 04:43,PPop Live,Fan Zone Right,2500,2400,713,17,cloudy,7,Monday,0,782,0
2025-02-11 04:44,PPop Live,Fan Zone Right,2500,2400,1794,64,cloudy,10,Sunday,0,1926,2
2025-02-11 04:45,PPop Live,Fan Zone Right,2500,2400,1067,49,rainy,7,Friday,0,1257,1
2025-02-11 04:46,PPop Live,VIP Tables,200,180,103,57,rainy,10,Friday,0,192,3
2025-02-11 04:47,PPop Live,East Block,4000,3600,3288,95,clear,8,Wednesday,0,3358,2
2025-02-11 04:48,PPop Live,East Block,4000,3600,2398,103,rainy,7,Wednesday,0,2474,1
2025-02-11 04:49,PPop Live,Terrace A,2000,1800,42,54,clear,10,Wednesday,0,148,0
2025-02-11 04:50,PPop Live,East Block 1,3000,2900,1648,11,cloudy,7,Thursday,0,1721,1
2025-02-11 04:51,PPop Live,East Block,4000,3600,488,13,rainy,8,Sunday,0,611,0
2025-02-11 04:52,PPop Live,East Block 1,3000,2900,2339,41,rainy,9,Friday,0,2431,2
2025-02-11 04:53,PPop Live,HSBC Starstruck Pit,800,800,140,80,cloudy,9,Wednesday,0,217,0
2025-02-11 04:54,PPop Live,Fan Zone Left,2500,2400,1020,30,rainy,7,Saturday,0,1125,1
2025-02-11 04:55,PPop Live,Level 3,9000,7900,571,46,rainy,10,Monday,0,708,0
2025-02-11 04:56,PPop Live,Terrace B,2000,1800,911,48,clear,8,Saturday,0,991,1
2025-02-11 04:57,PPop Live,Level 1,7000,6800,1092,74,cloudy,9,Sunday,0,1272,0
2025-02-11 04:58,PPop Live,VIP,1500,1500,566,29,rainy,8,Friday,0,743,1
2025-02-11 04:59,PPop Live,East Block 1,3000,2900,2805,57,rainy,7,Saturday,0,2855,3
2025-02-11 05:00,PPop Live,Terrace A,2000,1800,199,41,cloudy,7,Tuesday,0,348,0
2025-02-11 05:01,PPop Live,Level 2,8000,7200,4899,58,cloudy,7,Monday,0,4998,1
2025-02-11 05:02,PPop Live,West Block 1,3000,2900,2414,57,clear,7,Tuesday,0,2489,2
2025-02-11 05:03,PPop Live,Terrace A,2000,1800,1212,44,rainy,9,Saturday,0,1384,1
2025-02-11 05:04,PPop Live,Fan Zone Right,2500,2400,1748,57,clear,8,Sunday,0,1769,2
2025-02-11 05:05,PPop Live,VIP Tables,200,180,135,37,clear,8,Monday,0,179,2
2025-02-11 05:06,PPop Live,East Block 1,3000,2900,1135,61,cloudy,7,Tuesday,0,1236,1
2025-02-11 05:07,PPop Live,East Block,4000,3600,2527,45,clear,9,Thursday,0,2577,1
2025-02-11 05:08,PPop Live,Terrace B,2000,1800,453,20,cloudy,7,Thursday,0,539,0
2025-02-11 05:09,PPop Live,Level 2,8000,7200,3740,86,rainy,8,Saturday,0,3936,1
2025-02-11 05:10,PPop Live,Fan Zone Right,2500,2400,1893,96,clear,8,Wednesday,0,2002,2
2025-02-11 05:11,PPop Live,East Block,4000,3600,170,33,clear,7,Tuesday,0,253,0
2025-02-11 05:12,PPop Live,VIP Tables,200,180,28,40,cloudy,7,Sunday,0,148,2
2025-02-11 05:13,PPop Live,Level 1,7000,6800,5306,29,cloudy,10,Monday,0,5366,2
2025-02-11 05:14,PPop Live,Terrace B,2000,1800,113,20,rainy,8,Saturday,0,184,0
2025-02-11 05:15,PPop Live,Level 2,8000,7200,4153,90,clear,7,Saturday,0,4270,1
2025-02-11 05:16,PPop Live,West Block,4000,3500,1952,66,rainy,10,Thursday,0,2029,1
2025-02-11 05:17,PPop Live,Level 1,7000,6800,6507,64,clear,7,Saturday,0,6574,3
2025-02-11 05:18,PPop Live,Fan Zone Right,2500,2400,1900,47,rainy,9,Sunday,0,2077,2
2025-02-11 05:19,PPop Live,VIP,1500,1500,1447,56,rainy,10,Saturday,0,1500,3
2025-02-11 05:20,PPop Live,HSBC Starstruck Pit,800,800,781,63,clear,9,Thursday,0,800,3
2025-02-11 05:21,PPop Live,HSBC Starstruck Pit,800,800,548,27,cloudy,8,Wednesday,0,612,2
2025-02-11 05:22,PPop Live,Fan Zone Left,2500,2400,1506,42,clear,9,Sunday,0,1639,1
2025-02-11 05:23,PPop Live,VIP Tables,200,180,129,53,rainy,9,Tuesday,0,152,2
2025-02-11 05:24,PPop Live,Terrace A,2000,1800,900,63,clear,7,Saturday,0,994,1
2025-02-11 05:25,PPop Live,Fan Zone Right,2500,2400,593,40,clear,8,Thursday,0,791,0
2025-02-11 05:26,PPop Live,East Block 1,3000,2900,2035,84,rainy,7,Friday,0,2096,1
2025-02-11 05:27,PPop Live,VIP Tables,200,180,123,37,clear,10,Sunday,0,200,3
2025-02-11 05:28,PPop Live,Fan Zone Right,2500,2400,1632,31,cloudy,7,Wednesday,0,1671,1
2025-02-11 05:29,PPop Live,Level 1,7000,6800,61,69,clear,7,Saturday,0,249,0
2025-02-11 05:30,PPop Live,Fan Zone Right,2500,2400,718,69,cloudy,9,Friday,0,763,0
2025-02-11 05:31,PPop Live,HSBC Starstruck Pit,800,800,277,41,cloudy,10,Sunday,0,425,1
2025-02-11 05:32,PPop Live,VIP,1500,1500,744,39,clear,8,Thursday,0,920,1
2025-02-11 05:33,PPop Live,East Block 1,3000,2900,24,35,cloudy,7,Friday,0,57,0
2025-02-11 05:34,PPop Live,West Block,4000,3500,2719,40,cloudy,8,Wednesday,0,2823,2
2025-02-11 05:35,PPop Live,HSBC Starstruck Pit,800,800,139,24,clear,9,Tuesday,0,178,0
2025-02-11 05:36,PPop Live,HSBC Starstruck Pit,800,800,497,43,rainy,8,Friday,0,542,1
2025-02-11 05:37,PPop Live,West Block 1,3000,2900,1492,33,cloudy,8,Saturday,0,1596,1
2025-02-11 05:38,PPop Live,Level 3,9000,7900,2956,85,cloudy,8,Saturday,0,3132,0
2025-02-11 05:39,PPop Live,Fan Zone Right,2500,2400,1419,68,cloudy,8,Saturday,0,1541,1
2025-02-11 05:40,PPop Live,West Block 1,3000,2900,722,49,rainy,9,Sunday,0,792,0
2025-02-11 05:41,PPop Live,East Block,4000,3600,2069,41,clear,10,Wednesday,0,2188,1
2025-02-11 05:42,PPop Live,Fan Zone Right,2500,2400,626,76,rainy,8,Monday,0,720,0
2025-02-11 05:43,PPop Live,Level 2,8000,7200,407,57,cloudy,7,Friday,0,527,0
2025-02-11 05:44,PPop Live,HSBC Starstruck Pit,800,800,745,40,rainy,8,Saturday,0,800,3
2025-02-11 05:45,PPop Live,East Block,4000,3600,2375,49,clear,9,Wednesday,0,2555,1
2025-02-11 05:46,PPop Live,Level 3,9000,7900,2245,40,clear,7,Saturday,0,2311,0
2025-02-11 05:47,PPop Live,Terrace B,2000,1800,56,26,clear,7,Tuesday,0,251,0
2025-02-11 05:48,PPop Live,HSBC Starstruck Pit,800,800,771,56,clear,8,Monday,0,800,3
2025-02-11 05:49,PPop Live,VIP,1500,1500,1016,47,rainy,8,Saturday,0,1140,2
2025-02-11 05:50,PPop Live,HSBC Starstruck Pit,800,800,391,91,cloudy,10,Tuesday,0,513,1
2025-02-11 05:51,PPop Live,HSBC Starstruck Pit,800,800,738,75,rainy,9,Monday,0,800,3
2025-02-11 05:52,PPop Live,Terrace B,2000,1800,1770,82,rainy,8,Tuesday,0,1962,3
2025-02-11 05:53,PPop Live,Level 3,9000,7900,1124,32,rainy,9,Wednesday,0,1168,0
2025-02-11 05:54,PPop Live,VIP,1500,1500,149,63,clear,9,Tuesday,0,284,0
2025-02-11 05:55,PPop Live,East Block,4000,3600,3059,44,clear,8,Sunday,0,3172,2
2025-02-11 05:56,PPop Live,HSBC Starstruck Pit,800,800,485,40,clear,7,Thursday,0,589,2
2025-02-11 05:57,PPop Live,Level 2,8000,7200,6757,48,cloudy,9,Thursday,0,6950,2
2025-02-11 05:58,PPop Live,Level 1,7000,6800,5288,37,cloudy,7,Tuesday,0,5351,2
2025-02-11 05:59,PPop Live,West Block,4000,3500,2185,51,clear,7,Saturday,0,2368,1
2025-02-11 06:00,PPop Live,VIP Tables,200,180,95,51,clear,7,Monday,0,200,3
2025-02-11 06:01,PPop Live,VIP,1500,1500,876,48,rainy,8,Wednesday,0,940,1
2025-02-11 06:02,PPop Live,Terrace A,2000,1800,766,48,clear,10,Monday,0,855,1
2025-02-11 06:03,PPop Live,Level 1,7000,6800,2721,65,rainy,9,Saturday,0,2856,1
2025-02-11 06:04,PPop Live,Level 3,9000,7900,4636,61,rainy,8,Friday,0,4709,1
2025-02-11 06:05,PPop Live,Fan Zone Right,2500,2400,1642,36,rainy,9,Thursday,0,1675,1
2025-02-11 06:06,PPop Live,HSBC Starstruck Pit,800,800,556,32,cloudy,9,Thursday,0,616,2
2025-02-11 06:07,PPop Live,Level 1,7000,6800,598,82,clear,10,Thursday,0,790,0
2025-02-11 06:08,PPop Live,Terrace B,2000,1800,1294,53,clear,10,Saturday,0,1383,1
2025-02-11 06:09,PPop Live,VIP,1500,1500,261,49,cloudy,9,Friday,0,438,0
2025-02-11 06:10,PPop Live,East Block 1,3000,2900,2019,25,cloudy,10,Saturday,0,2057,1
2025-02-11 06:11,PPop Live,VIP Tables,200,180,9,31,clear,10,Friday,0,78,0
2025-02-11 06:12,PPop Live,East Block 1,3000,2900,1782,50,clear,9,Saturday,0,1879,1
2025-02-11 06:13,PPop Live,Fan Zone Right,2500,2400,170,78,cloudy,10,Wednesday,0,253,0
2025-02-11 06:14,PPop Live,Fan Zone Right,2500,2400,707,69,cloudy,10,Friday,0,779,0
2025-02-11 06:15,PPop Live,Terrace B,2000,1800,751,68,clear,10,Tuesday,0,803,1
2025-02-11 06:16,PPop Live,VIP,1500,1500,63,60,clear,7,Sunday,0,109,0
2025-02-11 06:17,PPop Live,West Block 1,3000,2900,1332,25,cloudy,10,Thursday,0,1389,1
2025-02-11 06:18,PPop Live,HSBC Starstruck Pit,800,800,189,28,cloudy,9,Friday,0,301,0
2025-02-11 06:19,PPop Live,East Block 1,3000,2900,1591,53,clear,7,Tuesday,0,1654,1
2025-02-11 06:20,PPop Live,HSBC Starstruck Pit,800,800,245,60,rainy,7,Wednesday,0,286,0
2025-02-11 06:21,PPop Live,Fan Zone Left,2500,2400,2062,44,clear,9,Tuesday,0,2224,2
2025-02-11 06:22,PPop Live,Terrace B,2000,1800,671,49,cloudy,8,Saturday,0,696,0
2025-02-11 06:23,PPop Live,Terrace B,2000,1800,102,66,clear,8,Saturday,0,189,0
2025-02-11 06:24,PPop Live,Fan Zone Left,2500,2400,87,57,clear,7,Thursday,0,177,0
2025-02-11 06:25,PPop Live,Fan Zone Left,2500,2400,1481,48,clear,8,Saturday,0,1506,1
2025-02-11 06:26,PPop Live,Level 2,8000,7200,2345,21,rainy,10,Wednesday,0,2385,0
2025-02-11 06:27,PPop Live,West Block 1,3000,2900,934,45,rainy,8,Thursday,0,963,0
2025-02-11 06:28,PPop Live,Level 1,7000,6800,4272,54,cloudy,8,Tuesday,0,4448,1
2025-02-11 06:29,PPop Live,Level 3,9000,7900,1750,61,rainy,9,Wednesday,0,1934,0
2025-02-11 06:30,PPop Live,Level 2,8000,7200,356,15,rainy,7,Wednesday,0,422,0
2025-02-11 06:31,PPop Live,VIP,1500,1500,1347,68,cloudy,8,Tuesday,0,1439,3
2025-02-11 06:32,PPop Live,Level 1,7000,6800,5192,47,rainy,9,Monday,0,5246,2
2025-02-11 06:33,PPop Live,Level 2,8000,7200,4873,49,rainy,7,Sunday,0,5017,1
2025-02-11 06:34,PPop Live,West Block,4000,3500,2850,29,clear,10,Friday,0,3038,2
